question_number,question,answer,marks,subject,level,topic,subtopic,document_type,question_type,estimated_difficulty,keywords,curriculum_tag,question_length,question_clarity,answer_completeness,data_completeness,quality_flags,subject_validation,level_validation,consistency_check,source_file
19,"3 Communication skills in consensual and safe sex Communication is the process of sharing information, thoughts and feelings between people through speaking, writing or body language. Effective communication on the other hand extends the concept to require that transmitted content is received and understood by someone in the way it was intended. The inability of people to communicate effectively, especially teenagers, makes it difficult to maintain positive relationships. This decreases the ability to engage in safer sex practices. Most people are aware of the need to get tested and stay safe, but ignore the aspect of consent. It is safer to first discuss sexual activity before engaging in it. As teenagers, there is need to know that just because your partner responds to your touch and kisses does not mean you go ahead and have sex with them. There is need to seek consent by verbal yes to know that both of you are in agreement of what is to happen next and agree on what to use to stay safe, that is, prevent unintended pregnancies and transmission of STIs including HIV. Consent of sex is one of the most important strategies in preventing transmission of STIs including HIV and unintended pregnancies. Teenagers mostly receive misleading information about sex such as: • Girls are supposed to be submissive and accepting in their relationships. • Boys are entitled to sex whenever they want it irrespective of their partner’s decision. This leads to unhealthy and hostile relationships between teenagers and increase the likelyhood of transmission of STIs including HIV and unintended pregnancies. It is very important for teenagers to express their own views and decisions concerning sex very clearly and at the same time pay close attention to their partner’s needs. Being able to express one’s opinion freely and seeking consent will not only improve communication in the relationship but also ensure that neither of the partners engages in sexual activity they are not comfortable with. It is the responsibility of both sexual partners to prevent unintended pregnancies and transmission of STIs including HIV. 137 /SIHS TOPIC AREA V: GENETICS AND ITS APPLICATION 138 /SIHS Genetics Key Unit Competence: To be able to explain how genes determine structure and function of individuals.","Pathogen b) Skin or cilia or stomach acid or tears or white blood cells or blood clotting c) Active immunity: (body) produces antibodies Passive immunity: antibodies given or administered (produced by another organism). d) Active immunity e) Measles, mumps, HIV/AIDS, polio, influenza, cough, whooping cough. f) A harmless or weakened pathogen that can stimulate the body to produce antibodies.",4.0,Biology,S3,Genetics,,Notes,definition,Medium,"gene, determine, explain",Biology-S3-Genetics,2422,0.6000000000000001,0.7999999999999999,0.8999999999999999,too_long,valid,valid,consistent,BIOLOGY NOTES S3 SIHS  2019.pdf
19,"1 Introduction Any activity that induces sexual arousal is referred to as sexual behavior. This activity can either be solitary, between two persons or a group of people. Human sexual behavior is determined by two main things: genetic pre-disposition that determines inherited sexual response patterns and the degree of influence exerted by the society on an individual in expressing their sexuality. Information concerning sexual behavior in most communities especially in Africa is restricted since much about sex and sexuality is regarded as taboo. There is increasing need to overcome these beliefs in order to create proper awareness about how to behave in light of 6 the various cases that you will come across which require appropriate sexual response. 2 In Senior Two, you learnt about sexual response, In this unit, you are going to learn about 1 how to make responsible sexual decisions. e g a P Biology for senior three Teacher:USEKANEZA Phocas","Pathogen b) Skin or cilia or stomach acid or tears or white blood cells or blood clotting c) Active immunity: (body) produces antibodies Passive immunity: antibodies given or administered (produced by another organism). d) Active immunity e) Measles, mumps, HIV/AIDS, polio, influenza, cough, whooping cough. f) A harmless or weakened pathogen that can stimulate the body to produce antibodies.",6.0,Biology,S3,Genetics,,Notes,explanation,Hard,"gene, determine",Biology-S3-Genetics,955,0.6000000000000001,0.7999999999999999,0.8999999999999999,ok,valid,valid,consistent,"BIOLOGY NOTES S3 ,PHOCAS  2025 ok 10.pdf"
19,"1 Common sexual behaviors Human sexual behavior is classified according to the number of participants in the sexual activity and the sex of the individuals. Sexual behavior may be: solitary involving sexual stimulation, between a male and a female, between two males or between two females. Common sexual behaviors include: (i) Self-masturbation is a solitary behaviour of self-stimulation with the intention of arousal and orgasm. This kind of sexual behaviour has no risk at all with regard to the transmission of STIs including HIV and unwanted pregnancies. The side effects of masturbation are loss of memory and concentration, testicular pain, fatigue, lower back pain, thinning of hair, and weak erection. (ii) Sexual activity between a male and a female is mainly vaginal but in rare cases, anal sex involved. Oral sex may also be incorporated in this form of sexual behavior. One of the negative impacts of playing sex is unwanted pregnancy and the risk of sexually transmitted infections. Protection using male or female condoms may be used to prevent unwanted pregnancies and minimize the risk of transmission of STIs including HIV. 7 2 1 e g a P Biology for senior three Teacher:USEKANEZA Phocas (iii) Sexual activity may also occur between persons of the same sex, thus between males or females. Sex between males involves anal sex; in females, sex toys may be used. Penetrative anal sex has a higher risk of spreading sexually transmitted infections than many other types of sexual activities. This is because the lining of the anus is thin and can easily be damaged. Homosexuality is morally bad and should be discouraged. (iv) Group sex is another form of sexual activity although rarely common. This is a high risk sexual activity since more than two people are involved and there is very high chance of transmission of STIs including HIV. (v) Non-penetrative sexual activity is a low risk sexual activity that involves kissing and touching. It does not need use of protection. HIV may only be transmitted if partners have large open sores in the mouth. (vi) Transactional sex activity involves exchanging money, goods or protection for sexual favors. Unlike prostitution, the benefit or favors is not predetermined but there",is motivation to benefit if sexual favors are given. Transactional sex is more in regions that have higher levels of poverty. Men and women in transactional sex may have multiple sex partners and this contributes more to the spread of HIV/AIDS and other STIs. The risk involved in the different sexual behaviours is different. Teenagers and young adults are at higher risk than adults.,9.0,Biology,S3,,,Notes,calculation,Hard,determine,Biology-S3,2242,0.45,0.7,0.8999999999999999,too_long,unclear,valid,consistent,"BIOLOGY NOTES S3 ,PHOCAS  2025 ok 10.pdf"
19,"3 Communication skills in consensual and safe sex Communication is the process of sharing information, thoughts and feelings between people through speaking, writing or body language. Effective communication on the other hand extends the concept to require that transmitted content is received and understood by someone in the way it was intended. The inability of people to communicate effectively, especially teenagers, makes it difficult to maintain positive relationships. This decreases the ability to engage in safer sex practices. Most people are aware of the need to get tested and stay safe, but ignore the aspect of consent. It is safer to first discuss sexual activity before engaging in it. As teenagers, there is need to know that just because your partner responds to your touch and kisses does not mean you go ahead and have sex with them. There is need to seek consent by verbal yes to know that both of you are in agreement of what is to happen next and agree on what to use to stay safe, that is, prevent unintended pregnancies and transmission of STIs including HIV. Consent of sex is one of the most important strategies in preventing transmission of STIs including HIV and unintended pregnancies. Teenagers mostly receive misleading information about sex such as: • Girls are supposed to be submissive and accepting in their relationships. • Boys are entitled to sex whenever they want it irrespective of their partner’s decision. This leads to unhealthy and hostile relationships between teenagers and increase the likelyhood of transmission of STIs including HIV and unintended pregnancies. It is very important for teenagers to express their own views and decisions concerning sex very clearly and at the same time pay close attention to their partner’s needs. Being able to express one’s opinion freely and seeking consent will not only improve communication in the relationship but also ensure that neither of the partners engages in sexual activity they are not comfortable with. It is the responsibility of both sexual partners to prevent unintended pregnancies and transmission of STIs including HIV. TOPIC AREA V: GENETICS AND ITS APPLICATION 9 2 Genetics 1 e g Key Unit Competence: To be able to explain how genes determine structure and function of a P Biology for senior three Teacher:USEKANEZA Phocas individuals.","Pathogen b) Skin or cilia or stomach acid or tears or white blood cells or blood clotting c) Active immunity: (body) produces antibodies Passive immunity: antibodies given or administered (produced by another organism). d) Active immunity e) Measles, mumps, HIV/AIDS, polio, influenza, cough, whooping cough. f) A harmless or weakened pathogen that can stimulate the body to produce antibodies.",4.0,Biology,S3,Genetics,,Notes,definition,Medium,"gene, determine, explain",Biology-S3-Genetics,2357,0.6000000000000001,0.7999999999999999,0.8999999999999999,too_long,valid,valid,consistent,"BIOLOGY NOTES S3 ,PHOCAS  2025 ok 10.pdf"
19,"1 Introduction Any activity that induces sexual arousal is referred to as sexual behavior. This activity can either be solitary, between two persons or a group of people. Human sexual behavior is determined by two main things: genetic pre-disposition that determines inherited sexual response patterns and the degree of influence exerted by the society on an individual in expressing their sexuality. Information concerning sexual behavior in most communities especially in Africa is restricted since much about sex and sexuality is regarded as taboo. There is increasing need to overcome these beliefs in order to create proper awareness about how to behave in light of the various cases that you will come across which require appropriate sexual response. In Senior Two, you learnt about sexual response, In this unit, you are going to learn about how to make responsible sexual decisions. Common sexual behaviors Human sexual behavior is classified according to the number of participants in the sexual activity and the sex of the individuals. Sexual behavior may be: solitary involving sexual stimulation, between a male and a female, between two males or between two females. Common sexual behaviors include: Self-masturbation is a solitary behaviour of self-stimulation with the intention of arousal and orgasm. This kind of sexual behaviour has no risk at all with regard to the transmission of STIs including HIV and unwanted pregnancies. The side effects of masturbation are loss of memory and concentration, testicular pain, fatigue, lower back pain, thinning of hair, and weak erection. Sexual activity between a male and a female is mainly vaginal but in rare cases, anal sex involved. Oral sex may also be incorporated in this form of sexual behavior. One of the negative impacts of playing sex is unwanted pregnancy and the risk of sexually transmitted infections. Protection using male or female condoms may be used to prevent unwanted pregnancies and minimize the risk of transmission of STIs including HIV. Sexual activity may also occur between persons of the same sex, thus between males or females. Sex between males involves anal sex; in females, sex toys may be used. Penetrative anal sex has a higher risk of spreading sexually transmitted infections than many other types of sexual activities. This is because the lining of the anus is thin and can easily be damaged. Homosexuality is morally bad and should be discouraged. Group sex is another form of sexual activity although rarely common. This is a high risk sexual activity since more than two people are involved and there is very high chance of transmission of STIs including HIV. Non-penetrative sexual activity is a low risk sexual activity that involves kissing and touching. It does not need use of protection. HIV may only be transmitted if partners have large open sores in the mouth. Transactional sex activity involves exchanging money, goods or protection for sexual favors. Unlike prostitution, the benefit or favors is not predetermined but there is motivation to benefit if sexual favors are given. Transactional sex is more in regions that have higher levels of poverty. Men and women in transactional sex may have multiple sex partners and this contributes more to the spread of HIV/AIDS and other STIs. The risk involved in the different sexual behaviours is different. Teenagers and young adults are at higher risk than adults. Prevention of unintended pregnancies and HIV and AIDS It is the responsibility of both sexual partners in preventing unintended pregnancies and HIV. The use of contraception should not only be the responsibility of the female. Contraceptives can be used by both to prevent unwanted pregnancies and HIV. Sexual partners involved ought to discuss on the best method possible and be able to deal with the consequences thereafter. Some of the birth control measures include: Abstinence Abstinence is the self-restraint from sexual activity. Being consistently abstinent is the only sure way of preventing unintended pregnancy and STIs, including HIV. It is a safe way to prevent pregnancies with no side effects. Therefore abstinence prevents these risks until when one is older, more informed and better placed to handle the risks. Use of contraceptives Contraceptives are methods or devices used to prevent pregnancy. Barrier methods such as condoms are a form of contraception that help to protect against sexually transmitted infections (STIs) and pregnancy. Other contraceptives such as diaphragm, IUD, pills, implants and injections can only prevent pregnancy. Communication skills in consensual and safe sex Communication is the process of sharing information, thoughts and feelings between people through speaking, writing or body language. Effective communication on the other hand extends the concept to require that transmitted content is received and understood by someone in the way it was intended. The inability of people to communicate effectively, especially teenagers, makes it difficult to maintain positive relationships. This decreases the ability to engage in safer sex practices. Most people are aware of the need to get tested and stay safe, but ignore the aspect of consent. It is safer to first discuss sexual activity before engaging in it. As teenagers, there is need to know that just because your partner responds to your touch and kisses does not mean you go ahead and have sex with them. There is need to seek consent by verbal yes to know that both of you are in agreement of what is to happen next and agree on what to use to stay safe, that is, prevent unintended pregnancies and transmission of STIs including HIV. Consent of sex is one of the most important strategies in preventing transmission of STIs including HIV and unintended pregnancies. Teenagers mostly receive misleading information about sex such as: Girls are supposed to be submissive and accepting in their relationships. Boys are entitled to sex whenever they want it irrespective of their partner’s decision. This leads to unhealthy and hostile relationships between teenagers and increase the likelyhood of transmission of STIs including HIV and unintended pregnancies. It is very important for teenagers to express their own views and decisions concerning sex very clearly and at the same time pay close attention to their partner’s needs. Being able to express one’s opinion freely and seeking consent will not only improve communication in the relationship but also ensure that neither of the partners engages in sexual activity they are not comfortable with. It is the responsibility of both sexual partners to prevent unintended pregnancies and transmission of STIs including HIV. Genetics Key Unit Competence: To be able to explain how genes determine structure and function of individuals. Introduction Definition Genetics is one of the branches of biology which studies: the transmission or passage of characteristics from parents to their descendants. In brief, it is a science of heredity or inherit Heredity is a part in genetics which explains how the inherited characters can be transmitted from parents to children. Inherited characteristics are those that are controlled by genes and can pass from parents to their offspring from one generation to another. Some examples are: Skin color: black skin, yellow skin, white skin. Body length: short body, tall body. Eye color: bleu eye, red eye, green eye. Shape of the nose. Shape of the eye. Number of fingers etc… Genes and Inheritance Allele - a different form of the same gene; Example: Trait = flower color; Alleles = Purple or White Dominant Allele = written as an uppercase letter (P) Recessive Allele = written as a lowercase letter (p) Locus - location of a gene Homozygous - when a homologous pair has the same allele (homo= same) Heterozygous - when a homologous pair has different alleles (hetero = different) Probability - the likelihood of an event happening Punnet tSquare - used to predict the offspring’s traits Statistic laws of the transmission of inherited characters These laws was obtained by crossing (or breeding i.e. hybridization) individuals of same species that differ by one or several characters. Pure line or pure-breeds or true-breeding i.e. individuals able to give offspring that resemble the parents’ generation to generation. They crossed individuals of pure-line between them to produce new individuals that for the first filial or first generation or first progeny represented by F1.Then the individuals of F1 are crossed between them to produce individual of the second progeny or F2 and these individuals are crossed between them to produce individuals of third filial or 3rd generation or F3…, and so on. Note: The analysis of the results of F1, F2 and F3 generations allowed biologists to deduce fundamental principles of heredity or laws of heredity. The first attempt on plants: was done by Gregor MENDEL (1822-1884), later Austrian Monk. He used the garden pea, of scientific name Pisum sativum because it is a plant that has external characters easy to recognize and also a plant easy to grow with a short generation time, available in many varieties and large number of offspring. The external characteristic used to identify an individual is called phenotype. The characters that caught Mendel’s’ attention were: length of stem (tall or short) position of flowers (axial or terminal) color of unripe pods (fruit): green or yellow form of ripe seeds (round or wrinkled) Color of cotyledons…. The first attempt on animal was done by MORGAN Thomas an American biologists on fly of beer, drosophila melanogaster because it is an insect with a phenotype easy to recognize (form of eye, color of eye, body color length of wings…) and it is easy to farm. During their experiments, they crossed individuals using one character; monohybrid, two characters dihybridism and sometime several characters, polyhybridism.","Pathogen b) Skin or cilia or stomach acid or tears or white blood cells or blood clotting c) Active immunity: (body) produces antibodies Passive immunity: antibodies given or administered (produced by another organism). d) Active immunity e) Measles, mumps, HIV/AIDS, polio, influenza, cough, whooping cough. f) A harmless or weakened pathogen that can stimulate the body to produce antibodies.",6.0,Biology,S3,Genetics,Mendel,Notes,definition,Hard,"organ, rna, gene, allele, phenotype, species, determine, explain",Biology-S3-Genetics,9950,0.7,0.7999999999999999,0.8999999999999999,too_long,valid,valid,consistent,"BIOLOGY NOTES S3 ,PHOCAS  2025 ok 10.docx"
20,Malaria is a killer disease in Africa especially South of the Sahara. (i) What causes Malaria? (2 marks) (ii) Suggest possible methods you would use to eradicate Malaria in your village. (5 marks) (iii) What steps has the government of Rwanda taken to reduce the infection of Malaria? (3 marks) SECTION C: This section is compulsory. (15 marks),"Test for reducing sugars Procedure Observations Conclusion (i) Dissolve in water the The solution is colourless substance to be tested (ii) Take 1cm3 of test The solution is colourless solution (iii) Add 1 cm3 of The solution becomes Benedict’s solution blue (iv) Boil The solution changes The solution from blue to green, contains reducing yellow, orange and sugars finally red brown precipitate Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 201 b) Test for non-reducing sugars Procedure Observations Conclusion (i) Take 1cm3 of test The solution is colourless solution (ii) Add 1 cm3 of The solution remains Benedict’s solution blue (iii) Boil The solution remains The solution does blue not contain reducing sugars (iv) Take 1cm3 of test The solution remains solution, add 1cm3 of blue HCl and boil for 5 minutes. (v) Cool the mixture, add The solution remains",2.0,Biology,S3,,,Test/Exam,explanation,Medium,disease,Biology-S3,344,0.75,0.7999999999999999,0.8999999999999999,ok,unclear,valid,consistent,OL BIOLOGY NATIONAL EXAMS AND THEIR MARKING GUIDES 2001 to 2023.pdf
20,"(a) Setup (i) is placed in a completely closed dark box which means light will not be able to enter and reach the shoots while set up (ii) was placed in a black box with an opening for light to enter on the side. Also, both set ups are placed lying down horizontally. The shoots are growing in a pot. (b) In set up (i), the shoots will grow faster and bend upwards in search for light. This will be due to the auxins moving downwards on the shoot thus causing the rapid elongation on that side. However for setup (ii) the shoots will grow bending downwards in the direction of light.",SECTION C: Answer only ONE question.,8.0,Biology,S3,,,Test/Exam,explanation,Hard,,Biology-S3,583,0.45,0.4675,0.8999999999999999,ok,unclear,valid,consistent,OL BIOLOGY NATIONAL EXAMS AND THEIR MARKING GUIDES 2001 to 2023.pdf
20,"2 Statistic laws of the transmission of inherited characters These laws was obtained by crossing (or breeding i.e. hybridization) individuals of same species that differ by one or several characters. Pure line or pure-breeds or true-breeding i.e. individuals able to give offspring that resemble the parents’ generation to generation. They crossed individuals of pure-line between them to produce new individuals that for the first filial or first generation or first progeny represented by F . 1 139 /SIHS Then the individuals of F are crossed between them to produce individual of the second 1 progeny or F and these individuals are crossed between them to produce individuals of third 2 filial or 3rd generation or F …, and so on. 3 Note: The analysis of the results of F F and F generations allowed biologists to deduce 1, 2 3 fundamental principles of heredity or laws of heredity. • The first attempt on plants: was done by Gregor MENDEL (1822-1884), later Austrian Monk. He used the garden pea, of scientific name Pisum sativum because it is a plant that has external characters easy to recognize and also a plant easy to grow with a short generation time, available in many varieties and large number of offspring. • The external characteristic used to identify an individual is called phenotype. • The characters that caught Mendel’s’ attention were: - length of stem (tall or short) - position of flowers (axial or terminal) - color of unripe pods (fruit): green or yellow - form of ripe seeds (round or wrinkled) - Color of cotyledons…. The first attempt on animal was done by MORGAN Thomas an American biologists on fly of beer, drosophila melanogaster because it is an insect with a phenotype easy to recognize (form of eye, color of eye, body color length of wings…) and it is easy to farm. During their experiments, they crossed individuals using one character; monohybrid, two characters dihybridism and sometime several characters, polyhybridism.","Test for reducing sugars Procedure Observations Conclusion (i) Dissolve in water the The solution is colourless substance to be tested (ii) Take 1cm3 of test The solution is colourless solution (iii) Add 1 cm3 of The solution becomes Benedict’s solution blue (iv) Boil The solution changes The solution from blue to green, contains reducing yellow, orange and sugars finally red brown precipitate Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 201 b) Test for non-reducing sugars Procedure Observations Conclusion (i) Take 1cm3 of test The solution is colourless solution (ii) Add 1 cm3 of The solution remains Benedict’s solution blue (iii) Boil The solution remains The solution does blue not contain reducing sugars (iv) Take 1cm3 of test The solution remains solution, add 1cm3 of blue HCl and boil for 5 minutes. (v) Cool the mixture, add The solution remains",4.0,Biology,S3,Genetics,Mendel,Notes,recall,Medium,"organ, rna, gene, phenotype, species, name, give",Biology-S3-Genetics,2018,0.4,0.7,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY NOTES S3 SIHS  2019.pdf
20,"3 HUMAIN INHERITANCE. Transmission of blood groups. Human blood types are determined by genes that follow the CODOMINANCE pattern of inheritance. The blood groups are under control of three genes A, B and O It is conventionally represented by the symbol I, so IA, IB and IO. The gene A and B are dominant to O, O is recessive and A and B are codominant. There are six possible genotypes and 4 phenotypes. There are two dominant alleles (A & B) and one recessive allele (O). Blood Type Genotype Can donate blood to: Can receive blood from: (Phenotype) O ii (OO) A,B,AB and O O (universal donor) AB IAIB AB A,B,AB and O (universal receiver) A AB, A O,A 146 /SIHS IAIA or IAi (IAO) B IBIB or IBi AB,B O, B (IBO) An individual with a specific antigen on the red blood cell membrane does not possess its corresponding antibody in the plasma. So a person of blood group A has antibody b, a person of blood group B has antibody a, person of blood group AB has neither antibody and person of a group O has both antibodies a and b. Exercises","Test for reducing sugars Procedure Observations Conclusion (i) Dissolve in water the The solution is colourless substance to be tested (ii) Take 1cm3 of test The solution is colourless solution (iii) Add 1 cm3 of The solution becomes Benedict’s solution blue (iv) Boil The solution changes The solution from blue to green, contains reducing yellow, orange and sugars finally red brown precipitate Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 201 b) Test for non-reducing sugars Procedure Observations Conclusion (i) Take 1cm3 of test The solution is colourless solution (ii) Add 1 cm3 of The solution remains Benedict’s solution blue (iii) Boil The solution remains The solution does blue not contain reducing sugars (iv) Take 1cm3 of test The solution remains solution, add 1cm3 of blue HCl and boil for 5 minutes. (v) Cool the mixture, add The solution remains",9.0,Biology,S3,Genetics,Inheritance,Notes,calculation,Hard,"cell, gene, allele, genotype, phenotype, antibody, antigen, determine",Biology-S3-Genetics,1087,0.45,0.7999999999999999,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY NOTES S3 SIHS  2019.pdf
20,"5 Pedigree Charts What is a pedigree? 150 /SIHS • Pedigree - a chart that shows the inheritance of a trait through several generations of a family. • Scientists or genetic counselors would find out about your family History and make this chart to analyse • Carrier - a person who is normal, but carries the recessive trait with them Exercise 1) The pedigree to the right shows the passing on of I colorblindness (a recessive, sex-linked trait). Fill in the numbers for each generation (generation IV is done for you). IIII a. What do the half shaded circles mean? III b. What is the ONLY sex carriers of colorblindness can be? IV 1 2 3 4 5 6 7 8 c. Which individuals are colorblind? d. What is the genotype of person II-2? e. What is the genotype of person I-1? f. What is the genotype of person III-3? g. If person IV-1 marries a female who is not colorblind and is not a carrier, what are the chances of their male offspring being colorblind? What about their female offspring? 151 /SIHS","Test for reducing sugars Procedure Observations Conclusion (i) Dissolve in water the The solution is colourless substance to be tested (ii) Take 1cm3 of test The solution is colourless solution (iii) Add 1 cm3 of The solution becomes Benedict’s solution blue (iv) Boil The solution changes The solution from blue to green, contains reducing yellow, orange and sugars finally red brown precipitate Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 201 b) Test for non-reducing sugars Procedure Observations Conclusion (i) Take 1cm3 of test The solution is colourless solution (ii) Add 1 cm3 of The solution remains Benedict’s solution blue (iii) Boil The solution remains The solution does blue not contain reducing sugars (iv) Take 1cm3 of test The solution remains solution, add 1cm3 of blue HCl and boil for 5 minutes. (v) Cool the mixture, add The solution remains",4.0,Biology,S3,Genetics,Inheritance,Notes,definition,Medium,"gene, genotype, find",Biology-S3-Genetics,1099,0.7,0.7999999999999999,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY NOTES S3 SIHS  2019.pdf
20,"6 Application of genetics in everyday life • Genetics can help us to understand why people look the way they do and why some people are more prone to certain diseases than others. • Genetics can help health-care professionals to identify certain conditions in babies before they are born using techniques such as prenatal testing. • Genetic technologies are also being used to help develop targeted medicines for certain diseases. • In addition to its use in health care, genetics has a range of other applications. For example, the police can use genetic fingerprinting to catch criminals. • Genetic finger printing was invented and developed by Sir Alec Jeffreys at the University of Leicester in 1984. This technique can identify individuals on the basis of their genetic information. 152 /SIHS Gene therapy Key Unit Competence: To be able to explain the role of genetic engineering in industrial production of insulin and genetically modified crops.","Test for reducing sugars Procedure Observations Conclusion (i) Dissolve in water the The solution is colourless substance to be tested (ii) Take 1cm3 of test The solution is colourless solution (iii) Add 1 cm3 of The solution becomes Benedict’s solution blue (iv) Boil The solution changes The solution from blue to green, contains reducing yellow, orange and sugars finally red brown precipitate Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 201 b) Test for non-reducing sugars Procedure Observations Conclusion (i) Take 1cm3 of test The solution is colourless solution (ii) Add 1 cm3 of The solution remains Benedict’s solution blue (iii) Boil The solution remains The solution does blue not contain reducing sugars (iv) Take 1cm3 of test The solution remains solution, add 1cm3 of blue HCl and boil for 5 minutes. (v) Cool the mixture, add The solution remains",6.0,Biology,S3,Genetics,,Notes,explanation,Hard,"gene, disease, explain",Biology-S3-Genetics,1017,0.6000000000000001,0.7999999999999999,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY NOTES S3 SIHS  2019.pdf
20,"2 Statistic laws of the transmission of inherited characters These laws was obtained by crossing (or breeding i.e. hybridization) individuals of same species that differ by one or several characters. Pure line or pure-breeds or true-breeding i.e. individuals able to give offspring that resemble the parents’ generation to generation. They crossed individuals of pure-line between them to produce new individuals that for the first filial or first generation or first progeny represented by F .Then the individuals of F are crossed between 1 1 them to produce individual of the second progeny or F and these individuals are crossed 2 between them to produce individuals of third filial or 3rd generation or F 3 …, and so on. 0 3 Note: The analysis of the results of F F and F generations allowed biologists to deduce 1, 2 3 1 fundamental principles of heredity or laws of heredity. e g a P Biology for senior three Teacher:USEKANEZA Phocas  The first attempt on plants: was done by Gregor MENDEL (1822-1884), later Austrian Monk. He used the garden pea, of scientific name Pisum sativum because it is a plant that has external characters easy to recognize and also a plant easy to grow with a short generation time, available in many varieties and large number of offspring.  The external characteristic used to identify an individual is called phenotype.  The characters that caught Mendel’s’ attention were: - length of stem (tall or short) - position of flowers (axial or terminal) - color of unripe pods (fruit): green or yellow - form of ripe seeds (round or wrinkled) - Color of cotyledons…. The first attempt on animal was done by MORGAN Thomas an American biologists on fly of beer, drosophila melanogaster because it is an insect with a phenotype easy to recognize (form of eye, color of eye, body color length of wings…) and it is easy to farm. During their experiments, they crossed individuals using one character; monohybrid, two characters dihybridism and sometime several characters, polyhybridism.","Test for reducing sugars Procedure Observations Conclusion (i) Dissolve in water the The solution is colourless substance to be tested (ii) Take 1cm3 of test The solution is colourless solution (iii) Add 1 cm3 of The solution becomes Benedict’s solution blue (iv) Boil The solution changes The solution from blue to green, contains reducing yellow, orange and sugars finally red brown precipitate Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 201 b) Test for non-reducing sugars Procedure Observations Conclusion (i) Take 1cm3 of test The solution is colourless solution (ii) Add 1 cm3 of The solution remains Benedict’s solution blue (iii) Boil The solution remains The solution does blue not contain reducing sugars (iv) Take 1cm3 of test The solution remains solution, add 1cm3 of blue HCl and boil for 5 minutes. (v) Cool the mixture, add The solution remains",4.0,Biology,S3,Genetics,Mendel,Notes,recall,Medium,"organ, rna, gene, phenotype, species, name, give",Biology-S3-Genetics,2017,0.4,0.7,0.8999999999999999,too_long,valid,valid,consistent,"BIOLOGY NOTES S3 ,PHOCAS  2025 ok 10.pdf"
20,"3 HUMAIN INHERITANCE. Transmission of blood groups. Human blood types are determined by genes that follow the CODOMINANCE pattern of inheritance. The blood groups are under control of three genes A, B and O It is conventionally represented by the symbol I, so IA, IB and IO. The gene A and B are dominant to O, O is recessive and A and B are codominant. There are six possible genotypes and 4 phenotypes. There are two dominant alleles (A & B) and one recessive allele (O). Bloo Ge Can donate blood to: Can receive blood d not from: Type ype (Phe notyp","O ii A,B,AB O (O and O O) (universa l donor) AB IAIB AB A,B,AB and O (universal receiver) A AB, A O,A 8 IAIA 3 1 or e IAi g a P Biology for senior three Teacher:USEKANEZA Phocas (IA O) B IBIB AB,B O, B or IBi (IB O) An individual with a specific antigen on the red blood cell membrane does not possess its corresponding antibody in the plasma. So a person of blood group A has antibody b, a person of blood group B has antibody a, person of blood group AB has neither antibody and person of a group O has both antibodies a and b. Exercises",9.0,Biology,S3,Genetics,Inheritance,Notes,calculation,Hard,"gene, allele, genotype, phenotype, determine",Biology-S3-Genetics,552,0.45,0.7,0.8999999999999999,ok,valid,valid,consistent,"BIOLOGY NOTES S3 ,PHOCAS  2025 ok 10.pdf"
